ID,media,site
1,0.23878880477027048,RI
2,0.4556407256004138,MA
3,0.16840452846215181,FA
4,0.1390821747132577,GI
5,0.34399833660572765,FR
6,0.13899093200275792,CB
7,0.40508888427557166,PI
8,0.2371401090461474,BR
9,0.12870140818413348,AR
10,0.07763943357858807,CR
11,0.4081696671899408,HG
12,0.3852863011833949,SA
13,0.2808805567212403,PV
14,0.5725662825923217,LG
15,0.1364349162322469,CZ
16,0.07206239138105058,HV
17,0.10960150751745022,UC
18,0.3477485029474844,CA
19,0.15685363579541445,CO
20,0.23845130616178115,RO
21,0.2163986475501634,OB
22,0.3958263737268937,PR
23,0.5572496937014736,CP
