ID,media,site
1,0.3893154881457194,RI
2,0.4817178434638379,MA
3,0.15431038819127715,FA
4,0.26479454246827155,GI
5,0.4722053422285103,FR
6,0.4238690049813379,CB
7,0.4549992011355239,PI
8,0.3042208211681995,BR
9,0.38383046810212695,AR
10,0.1378666714291247,CR
11,0.3891402694293688,HG
12,0.3872386972599075,SA
13,0.2921876445840078,PV
14,0.6320875492334366,LG
15,0.2491397357643162,CZ
16,0.1770957049583259,HV
17,0.15474150567531242,UC
18,0.30947584598306643,CA
19,0.29515606111459186,CO
20,0.1776081836707205,RO
21,0.36706511309584633,OB
22,0.3719035047701044,PR
23,0.5707650873018967,CP
