ID,media,site
1,0.24435111569075646,RI
2,0.5041265791425338,MA
3,0.16973090190062853,FA
4,0.13382850554771722,GI
5,0.41954801306128503,FR
6,0.13710644751009118,CB
7,0.4103457254322269,PI
8,0.2263370506847516,BR
9,0.148878584895283,AR
10,0.09064201391302049,CR
11,0.42988587711006404,HG
12,0.4794521396740889,SA
13,0.271447371551767,PV
14,0.6564032902058802,LG
15,0.1935181399108842,CZ
16,0.15686977872790037,HV
17,0.1004739051708315,UC
18,0.43862877861608435,CA
19,0.206294162867543,CO
20,0.3326699693749348,RO
21,0.3583412732504591,OB
22,0.5304980022976031,PR
23,0.620556933614306,CP
