ID,media,site
1,0.24896469829342188,RI
2,0.4140555218347255,MA
3,0.1392805128249107,FA
4,0.24863997764822768,GI
5,0.4572849528139417,FR
6,0.40355445978827476,CB
7,0.3943776549113156,PI
8,0.2740273160318217,BR
9,0.3716145889554766,AR
10,0.1307430841029527,CR
11,0.36955729051774283,HG
12,0.3502353215693764,SA
13,0.2562636174397604,PV
14,0.5757935314178467,LG
15,0.22881021238462101,CZ
16,0.1642218836938463,HV
17,0.14534666228328294,UC
18,0.28524985287126997,CA
19,0.25166437373700085,CO
20,0.16480262370214876,RO
21,0.33398488769158957,OB
22,0.31155582318041636,PR
23,0.5566684365944783,CP
