X2016.11.02,X2016.12.01,X2017.01.01,X2017.02.01,X2017.03.01,X2017.04.01,X2017.05.01,X2017.06.01,X2017.07.01,X2017.08.01,X2017.09.01,X2017.10.01,X2017.11.01,X2017.12.01,X2018.01.01,pt_misura$Site
0.22265062873300753,0.189093033341985,0.16228947004205302,0.16226334164017123,0.1748234245337938,0.18283245438023615,0.1720526263509926,0.1541942059993744,0.15044244025882922,0.16406179258697912,0.18501262837334684,0.199863831463613,0.18788069721899536,0.14198980911781914,0.11417079452229172,RI
0.4935836084187031,0.4384880498051643,0.4076175719499588,0.4022953450679779,0.4079541824758053,0.4153768248856068,0.4026409588754178,0.37217899337410926,0.34107289612293246,0.32559321746230124,0.3636194914579391,0.40261837393045424,0.40444099009037016,0.3718104735016823,0.3530251532793045,MA
0.2783109957263583,0.2836941537402925,0.27629293004671734,0.27044795027800966,0.258842697810559,0.24059618370873587,0.2243519149986761,0.21277697748016744,0.21513225084968976,0.2338454643530505,0.2765009452899297,0.29307096061252413,0.32063745317004977,0.2880345566996506,0.2404367099793273,FA
0.1034044036641717,0.10587239886323611,0.10601523021856944,0.10469305246240562,0.10143189566830794,0.0938935172226694,0.08769282967680031,0.0851937010884285,0.08621290160550012,0.08718942498995198,0.08824499779277378,0.08459713040954536,0.0832122199030386,0.08129874389204714,0.06776164700012385,GI
0.381773674174359,0.35264701592294795,0.3352237641811371,0.32857630676344823,0.3197149328495327,0.3384522732935454,0.3774208716656032,0.40684595704078674,0.4524945561823092,0.507347857481555,0.5488408600029192,0.45633733743115473,0.40621069112890645,0.3180945570531644,0.284200504030052,FR
0.09313218109309672,0.08862437028437853,0.08912741703291734,0.08941745768404669,0.08880447736009955,0.0832240713449816,0.07847526617762116,0.08126981225278643,0.09601702334152327,0.1020537612752782,0.10244499772994056,0.10076558890028132,0.09563703307261068,0.08219103623802464,0.06318978353455248,CB
0.4145976281479785,0.4149166220112851,0.4036606060046899,0.40682329904091985,0.42412868063700826,0.440281217819766,0.4281111936035909,0.4089462992392088,0.37918606400489807,0.3952426055544301,0.4413524430833365,0.46484973712971334,0.469212092067066,0.4286612774196424,0.4375449768022487,PI
0.13337618431874684,0.1477981529065541,0.1539662004936309,0.15128741129523232,0.14865437575748988,0.1559260274682726,0.16624761337325686,0.16738904409465336,0.15558463441474096,0.15146389922925405,0.15036682145936148,0.14277941236893335,0.13862840902237666,0.14022211588564373,0.10416835440056664,BR
0.05932849143343782,0.0643925272712582,0.06618251161355722,0.06903665223600049,0.07665823243166271,0.08056859446591452,0.07676875914790128,0.07570227813955985,0.08353514126256893,0.08773531137328398,0.09130122551792548,0.09085076106222052,0.08244245411141922,0.05573718019418026,0.0423047528357098,AR
0.05705208550697487,0.06373718037809196,0.06475976089897909,0.06433026139673434,0.06316281629628256,0.06207561336065594,0.0619999982024494,0.06419929567920535,0.07277402203334005,0.07915415654056951,0.07687754242828018,0.06836332655266712,0.06570403395514739,0.06341154383201349,0.04126298726585351,CR
