25,50,75,100,200,site
NA,NA,4.333333333333333,5.5,6.903030303030303,RI
NA,5,5.666666666666667,5.666666666666667,6.621621621621622,MA
5.5,6.161290322580645,6.240963855421687,6.287769784172662,6.185263157894737,FA
9.8,8.666666666666666,8.555555555555555,8.075,7.4485981308411215,GI
3.6,4.636363636363637,4.6875,4.583333333333333,5.286885245901639,FR
7.538461538461538,7.533333333333333,8.850746268656716,9.73404255319149,8.434389140271493,CB
37,27.941176470588236,23.627906976744185,18.904109589041095,14.30188679245283,PI
7.6,6.533333333333333,5.724137931034483,5.576470588235294,7.650872817955112,BR
6.470588235294118,6.534883720930233,7.084507042253521,6.782608695652174,7.216101694915254,AR
8.857142857142858,7.111111111111111,6.746478873239437,6.431372549019608,6.338095238095238,CR
NA,8,7.772727272727272,8.085106382978724,6.517587939698492,HG
16.5,15.25,13.21951219512195,11.615384615384617,9.876106194690266,SA
6.5,8.782608695652174,9.044444444444444,10.092105263157896,11.613157894736842,PV
NA,3.4,3.3333333333333335,3.923076923076923,6.125,LG
10.923076923076923,9.945945945945946,10.907894736842104,10.92622950819672,10.175,CZ
9.545454545454543,8.36111111111111,8.592105263157896,8.513043478260869,9.640449438202246,HV
10.25,9.12,8.619047619047619,7.926315789473684,6.947637292464878,UC
NA,15.555555555555555,11.307692307692308,9.358024691358024,8.889952153110048,CA
5,10.451612903225806,12.918367346938776,14.924242424242424,12.33201581027668,CO
3.6666666666666665,4,10.53448275862069,12.544117647058824,9.296346414073072,RO
3.5,3.8333333333333335,3.76,4.794871794871795,6.2027972027972025,OB
3.5,3.4285714285714284,3.642857142857143,4,4.623287671232877,PR
NA,3.5,4.571428571428571,4.190476190476191,5.326666666666667,CP
