X2016.11.02,X2016.12.01,X2017.01.01,X2017.02.01,X2017.03.01,X2017.04.01,X2017.05.01,X2017.06.01,X2017.07.01,X2017.08.01,X2017.09.01,X2017.10.01,X2017.11.01,X2017.12.01,X2018.01.01,pt_misura$Site
0.4344308861552146,0.36546153148796895,0.3272893556271689,0.33842849992394164,0.39630381068655146,0.4706010424238912,0.4332371419120859,0.3154174331682563,0.24896469829342188,0.30014106709533894,0.3893154881457194,0.3678209299739366,0.2811243882709251,0.24022486220268657,0.2283693648738632,RI
0.4973369739563614,0.4528934444293138,0.4275954303909208,0.4422243634035112,0.5044216078633534,0.5806545082073374,0.5622954291899008,0.4825570049647844,0.4140555218347255,0.4122365424637056,0.4817178434638379,0.4645765345646228,0.42239627629623433,0.388579982786196,0.36431894277171567,MA
0.17126011135596783,0.1636130769584328,0.15456741309410427,0.1526784847601666,0.1525147008517757,0.15139315381515772,0.14552336132159543,0.13960873520432507,0.1392805128249107,0.14363795749119018,0.15431038819127715,0.1616141583357239,0.16437710271198305,0.1465513123586541,0.12575233222483656,FA
0.2463179381132012,0.2283796431334722,0.21811744864370303,0.21903503737696017,0.2266577635039012,0.23898558034448264,0.244763852664248,0.24459698183824335,0.24863997764822768,0.24748533397452693,0.26479454246827155,0.2508510518214772,0.23822817355391585,0.2145950763815273,0.1919161292547316,GI
0.5347696810948915,0.4778801868969757,0.4450175043109541,0.4406440878315112,0.4491560259032269,0.4784748351635587,0.480432638547301,0.4603240534888437,0.4572849528139417,0.4443896150212015,0.4722053422285103,0.4661160040537137,0.4474954626737081,0.3963482434918412,0.35295093149337964,FR
0.4572755638856817,0.40852039957654473,0.36927075751634714,0.3664987297765061,0.3883518434201996,0.4223526754462924,0.4194063403088882,0.4041440388735531,0.4035544597882747,0.3913367981006155,0.4238690049813379,0.43103604529869555,0.38342104452937775,0.31720018531225574,0.2756129656086319,CB
0.4191285458174955,0.4084715579782882,0.3837033360584,0.37755998056204826,0.38608266465460345,0.409471606053471,0.4110268053263662,0.3910854257991546,0.3943776549113156,0.4152483867685032,0.4549992011355239,0.4339315565730993,0.4179982220054429,0.3840839249892205,0.36099919830980265,PI
0.32497549150663196,0.3153171107548649,0.3052612128700927,0.3024899440420517,0.3012659221427493,0.2992179078009143,0.2878087292050579,0.27486676864355686,0.2740273160318217,0.2760012343926615,0.3042208211681995,0.3148105512428806,0.31970281777272663,0.30267390066076466,0.2750488430649702,BR
0.4062375884246058,0.3762597264996344,0.35764001867302714,0.3599664483817775,0.37807923396841686,0.40936911397444525,0.41591308821010503,0.39932443491616254,0.3716145889554766,0.3510219475512458,0.38383046810212695,0.39621702785556245,0.38870961759884537,0.36555831762572755,0.31077304045170334,AR
0.12519316389182186,0.1202784471441325,0.11412072782051848,0.11246926081186916,0.11390156357725056,0.11859457630673072,0.12121370143195062,0.12307935250093952,0.1307430841029527,0.13506781059938328,0.1378666714291247,0.1371593750342775,0.13347782135707048,0.1143212920516654,0.0838511031779664,CR
