X2016.11.02,X2016.12.01,X2017.01.01,X2017.02.01,X2017.03.01,X2017.04.01,X2017.05.01,X2017.06.01,X2017.07.01,X2017.08.01,X2017.09.01,X2017.10.01,X2017.11.01,X2017.12.01,X2018.01.01,pt_misura$Site
0.4171208452600508,0.3347089560224842,0.28296314370937836,0.2880306702035551,0.32805830495169336,0.3643399487721185,0.3247333759791218,0.2558458694805337,0.2153660204464522,0.21560855510716256,0.250971146996539,0.28311961725688517,0.26216064511129683,0.2193907516477152,0.1971813331817826,RI
0.5134081368565176,0.45430309006830505,0.42126793948592095,0.4299169395035103,0.4795231079844416,0.5610756769153467,0.5909925590949043,0.5690957950817427,0.5246678746973203,0.5181959841843586,0.5487704033397401,0.549645262396029,0.49417157368165504,0.4098289385917102,0.35928390379935216,MA
0.17187003318880065,0.1600072848743413,0.15031241373183618,0.14840212528808758,0.14849304865809898,0.14938909868886605,0.14578196477780764,0.1422916523924169,0.14443237863591862,0.15028142689576876,0.16073884178070166,0.1681083391312523,0.16909416228344737,0.1421584230957729,0.12181279690542932,FA
0.21774173568960897,0.19669411854765076,0.18566547711987855,0.186169751910908,0.1927569700126198,0.2074672344009463,0.2156615516550507,0.21620830709671163,0.21819273170949832,0.2148575766813262,0.2250058542948904,0.23252577996949195,0.22801802000831695,0.19403828376352455,0.16071334145948016,GI
0.483698241813462,0.4389288271836276,0.41355070570790314,0.410788541754024,0.4191197332324861,0.44754689762109445,0.4567053887191452,0.4474576677938428,0.4604566034306831,0.4738691676455208,0.5088318216649792,0.4963944029015831,0.4734929319518276,0.4001625565977036,0.35759644830434384,FR
0.29135992917928466,0.2670443797676573,0.23844339735576517,0.2349139012120036,0.249348743733441,0.27319403105913154,0.26899719135615624,0.26160233291832413,0.266715863342632,0.2575329856854529,0.27649355156030747,0.27655808915565455,0.23973303906379256,0.1975575423322227,0.17099641847919253,CB
0.4451894160324843,0.44793641949527857,0.42233832247778536,0.4156867982849056,0.4218900970973615,0.4421665503258585,0.43959307809263376,0.4129274440841156,0.3977483977983803,0.4131330720704249,0.45434707563006166,0.4551494647792837,0.44871354301692185,0.4201164851640865,0.4070786806881099,PI
0.3506377342411538,0.3444173196718718,0.332275300552376,0.3276728389617533,0.3256979755555781,0.32309537697344637,0.30646204723952675,0.2870116170782309,0.2854072611587934,0.28742872524815494,0.3201224494080704,0.33084156545691,0.33375554664347035,0.32390019910123485,0.29480061271167357,BR
0.2309095096772373,0.21026113182542067,0.19835372150859415,0.20280970328287048,0.22357075781667535,0.2625455737314364,0.2823700935909925,0.28081047827896627,0.2685432353210223,0.2536281993306136,0.2629929155795069,0.25353379318891445,0.23789114340450143,0.21251255123142176,0.16812778301013906,AR
0.08288297557552891,0.08377851305810351,0.08160254784105789,0.08096794585091253,0.08186359223687932,0.08486513016165219,0.0868439917767694,0.08928361677379663,0.09873395545374868,0.10203648491444746,0.10190872771113174,0.0993393626670161,0.09590387041828344,0.08352054067044741,0.05929130412534707,CR
0.3938855517293103,0.377636506413758,0.3672153026254588,0.3660780645706514,0.3701132094794059,0.3803150221186725,0.38719227275799345,0.38313175253334303,0.3699458044116633,0.3617278181157912,0.3800797273605307,0.3917546468209239,0.3952711286211882,0.37210271551120505,0.34706825429361454,HG
0.3799240409165241,0.3544218832520163,0.3384501464949672,0.3362494228751796,0.3413120820453972,0.36728062786778826,0.389697359601973,0.38882353631364314,0.383737117882557,0.3931175262495211,0.4233723679782858,0.42099860258352984,0.39590397130721694,0.34557178070780575,0.3122724796686867,SA
0.2899915184531866,0.3310961854829209,0.3196450715725918,0.31294836950038885,0.32052628690088963,0.33207656426666665,0.32981221286186285,0.3147018212672288,0.3020489800028056,0.3177019851487894,0.3426477520811821,0.35095761872663483,0.36640815107792335,0.3364538843229366,0.3003610480930774,PV
0.5493540512760738,0.5383485114903419,0.512388591932786,0.521859426390041,0.5803811015537033,0.6689626683855986,0.6795675585215742,0.6426095734168957,0.6160441626395498,0.6350234120890692,0.6831014752871805,0.668592021111157,0.5918622798733897,0.4982720552036515,0.45152925242754544,LG
0.18095487175649477,0.1720665869685661,0.1659644195508912,0.16836787608954878,0.1801647476267639,0.19461203311350503,0.19762928346260955,0.19985908172597552,0.20481439839431623,0.21216354404048177,0.22012464474340912,0.21882256448482443,0.21045352986370136,0.17422708635153375,0.13199153166490638,CZ
0.142095673122325,0.15171693456109747,0.16729778378235458,0.18123202454631349,0.1970755509440861,0.1999146087435148,0.19244128544593145,0.19318072470764275,0.20090948793268393,0.2075866200857692,0.21760749773137153,0.2236152313442694,0.23307281963578944,0.21335525312534873,0.17459099379068774,HV
0.1008922526916562,0.11581906354272016,0.115221176170015,0.11316531007297148,0.11392579310404036,0.11294731300156088,0.10564352012278078,0.09937897510863782,0.10674302499836533,0.11730159446299553,0.11791734556003976,0.11468871173927912,0.1098924360934276,0.0988356154452944,0.08006922389490727,UC
0.3013410737832925,0.3046773711255022,0.304495400052138,0.30743860714078236,0.3228155758905159,0.3480960743992655,0.3607724585220408,0.35910693341777156,0.34587391808993856,0.3540226336194879,0.3669006273559751,0.3696079845910975,0.3662612738657244,0.3150534540686199,0.26650685637569793,CA
