x,y,value
793303.4905844036,4721650.498437681,23.6851167301209
793402.573153211,4721650.498437681,23.83491117899047
793501.6557220183,4721650.498437681,24.78796800084983
793600.7382908256,4721650.498437681,25.44130600621259
793699.820859633,4721650.498437681,24.696397383765984
793798.9034284403,4721650.498437681,25.05644249108581
793897.9859972477,4721650.498437681,25.976028957874146
793997.068566055,4721650.498437681,25.935480266362283
794096.1511348623,4721650.498437681,26.35991378384842
794195.2337036697,4721650.498437681,27.90734193721768
794294.316272477,4721650.498437681,29.209883714258517
794393.3988412843,4721650.498437681,30.246710778536197
794492.4814100917,4721650.498437681,29.31807132900951
794591.563978899,4721650.498437681,28.67515014647488
794690.6465477064,4721650.498437681,29.454897091336537
794789.7291165137,4721650.498437681,30.173843154606683
794888.811685321,4721650.498437681,30.428540500753154
794987.8942541284,4721650.498437681,30.687913954449613
795086.9768229357,4721650.498437681,30.257621892799083
795186.0593917432,4721650.498437681,31.775683604642584
795285.1419605504,4721650.498437681,31.837123445810683
795384.2245293577,4721650.498437681,30.187856673861738
795483.3070981652,4721650.498437681,31.595485385543792
795582.3896669724,4721650.498437681,33.88606674082449
795681.4722357797,4721650.498437681,35.2133923995182
795780.5548045872,4721650.498437681,33.00639426261427
795879.6373733944,4721650.498437681,34.04208996150702
795978.7199422019,4721650.498437681,34.02990623083234
796077.8025110092,4721650.498437681,32.991136803628095
796176.8850798164,4721650.498437681,32.67189235991183
796275.9676486239,4721650.498437681,33.80191733178536
796375.0502174312,4721650.498437681,35.12752403169348
796474.1327862386,4721650.498437681,34.36621082903335
796573.2153550459,4721650.498437681,34.202404015341024
796672.2979238532,4721650.498437681,36.00419250675279
796771.3804926606,4721650.498437681,36.53344049846993
796870.4630614679,4721650.498437681,37.53969234365278
796969.5456302752,4721650.498437681,38.35011478233329
797068.6281990826,4721650.498437681,36.04345340596663
797167.7107678899,4721650.498437681,36.398275584699576
797266.7933366973,4721650.498437681,37.58777708396963
797365.8759055046,4721650.498437681,40.21475717053131
797464.9584743119,4721650.498437681,39.56089590682832
797564.0410431193,4721650.498437681,39.67198687310308
797663.1236119266,4721650.498437681,39.33826071332696
797762.206180734,4721650.498437681,39.12260707328264
797861.2887495413,4721650.498437681,40.09232874049964
797960.3713183486,4721650.498437681,41.93383301123207
798059.453887156,4721650.498437681,40.8191190581059
798158.5364559633,4721650.498437681,41.64090665545284
798257.6190247706,4721650.498437681,43.29160059394973
798356.701593578,4721650.498437681,42.40112331889209
798455.7841623853,4721650.498437681,41.105822393622
798554.8667311927,4721650.498437681,41.066272298729466
798653.9493,4721650.498437681,41.39847655568514
798753.0318688073,4721650.498437681,41.754214979865175
798852.1144376147,4721650.498437681,42.09675251385405
798951.197006422,4721650.498437681,42.46459940043861
799050.2795752294,4721650.498437681,42.82937443949977
799149.3621440367,4721650.498437681,43.20198561838449
799248.444712844,4721650.498437681,43.602556899047755
799347.5272816514,4721650.498437681,46.35655362579747
799446.6098504587,4721650.498437681,46.44901203751464
799545.692419266,4721650.498437681,44.84684067285543
799644.7749880734,4721650.498437681,45.2949737918017
799743.8575568807,4721650.498437681,45.75348698222494
799842.9401256881,4721650.498437681,46.22288049409616
799942.0226944954,4721650.498437681,46.71328940540657
800041.1052633027,4721650.498437681,47.21570660482758
800140.1878321101,4721650.498437681,47.71918863270339
800239.2704009174,4721650.498437681,48.24519278033943
800338.3529697248,4721650.498437681,48.79442320614329
800437.4355385321,4721650.498437681,49.333892171373606
800536.5181073394,4721650.498437681,49.89721776060952
800635.6006761468,4721650.498437681,50.46100888449909
800734.6832449541,4721650.498437681,51.02668806113685
800833.7658137614,4721650.498437681,51.59246590142651
800932.8483825688,4721650.498437681,52.158124635700936
801031.9309513761,4721650.498437681,52.72344464618025
801131.0135201835,4721650.498437681,53.26445134475181
801230.0960889908,4721650.498437681,53.79305541628576
801329.1786577981,4721650.498437681,54.30694783442414
801428.2612266055,4721650.498437681,54.818666789952744
801527.3437954128,4721650.498437681,56.48728893337204
801626.4263642202,4721650.498437681,62.702733136636084
801725.5089330275,4721650.498437681,61.91611308374362
801824.5915018348,4721650.498437681,57.36807458857112
801923.6740706422,4721650.498437681,56.905014924126384
802022.7566394495,4721650.498437681,57.229161741597025
802121.8392082568,4721650.498437681,57.523938447478976
802220.9217770642,4721650.498437681,57.775110666280774
802320.0043458715,4721650.498437681,58.008030187847666
802419.0869146789,4721650.498437681,58.19660452186144
802518.1694834862,4721650.498437681,58.35443117836817
802617.2520522935,4721650.498437681,58.48134491825397
802716.3346211009,4721650.498437681,61.35311503922014
802815.4171899082,4721650.498437681,62.05978042639456
802914.4997587156,4721650.498437681,60.321406914613874
803013.5823275229,4721650.498437681,58.75183419967961
803112.6648963302,4721650.498437681,58.76692630357787
803211.7474651376,4721650.498437681,58.76653706100018
803310.8300339449,4721650.498437681,58.736602655578174
803409.9126027522,4721650.498437681,58.68917568358583
803508.9951715596,4721650.498437681,58.639886337971646
803608.0777403669,4721650.498437681,58.56063201575928
803707.1603091743,4721650.498437681,61.4231805736848
