x,y,value
793303.4905844036,4721650.498437681,14.288913896713067
793402.573153211,4721650.498437681,13.452865313042103
793501.6557220183,4721650.498437681,20.672657757577785
793600.7382908256,4721650.498437681,20.9150803172357
793699.820859633,4721650.498437681,13.75121746854375
793798.9034284403,4721650.498437681,14.867564925192251
793897.9859972477,4721650.498437681,12.796982620672907
793997.068566055,4721650.498437681,13.819958191908633
794096.1511348623,4721650.498437681,17.844513540121948
794195.2337036697,4721650.498437681,16.74780954462414
794294.316272477,4721650.498437681,18.151635518204642
794393.3988412843,4721650.498437681,15.829494641248145
794492.4814100917,4721650.498437681,14.72429702903118
794591.563978899,4721650.498437681,14.795423009279009
794690.6465477064,4721650.498437681,14.404908026600411
794789.7291165137,4721650.498437681,14.43920114312014
794888.811685321,4721650.498437681,7.3892780437740235
794987.8942541284,4721650.498437681,4.6536169396958424
795086.9768229357,4721650.498437681,6.0371185933806375
795186.0593917432,4721650.498437681,7.614643814317092
795285.1419605504,4721650.498437681,10.474095550821119
795384.2245293577,4721650.498437681,11.489740882710949
795483.3070981652,4721650.498437681,10.86300835855196
795582.3896669724,4721650.498437681,11.026005574461731
795681.4722357797,4721650.498437681,11.045252129739756
795780.5548045872,4721650.498437681,11.173209879978044
795879.6373733944,4721650.498437681,8.780212362169824
795978.7199422019,4721650.498437681,4.675305900817533
796077.8025110092,4721650.498437681,3.0470873467889024
796176.8850798164,4721650.498437681,2.7398495435078187
796275.9676486239,4721650.498437681,2.474561910115336
796375.0502174312,4721650.498437681,2.2308822395478782
796474.1327862386,4721650.498437681,2.2109861223180154
796573.2153550459,4721650.498437681,2.1528059132320827
796672.2979238532,4721650.498437681,1.9647146501928836
796771.3804926606,4721650.498437681,1.9097759450970848
796870.4630614679,4721650.498437681,2.038913003611102
796969.5456302752,4721650.498437681,1.9985160992278959
797068.6281990826,4721650.498437681,2.0741236417284408
797167.7107678899,4721650.498437681,2.1426981933723277
797266.7933366973,4721650.498437681,1.831468539194449
797365.8759055046,4721650.498437681,1.6997297540237502
797464.9584743119,4721650.498437681,1.7978103593737182
797564.0410431193,4721650.498437681,1.8555884471405493
797663.1236119266,4721650.498437681,1.9608470215976253
797762.206180734,4721650.498437681,2.0749527174386984
797861.2887495413,4721650.498437681,2.1105725376934275
797960.3713183486,4721650.498437681,2.0911925729907948
798059.453887156,4721650.498437681,2.398246641329104
798158.5364559633,4721650.498437681,2.6340220362010607
798257.6190247706,4721650.498437681,2.7128786410452896
798356.701593578,4721650.498437681,2.764284222771593
798455.7841623853,4721650.498437681,3.074763326416511
798554.8667311927,4721650.498437681,3.3301024824664776
798653.9493,4721650.498437681,3.5677509257628506
798753.0318688073,4721650.498437681,3.5538707430109793
798852.1144376147,4721650.498437681,3.838229419691826
798951.197006422,4721650.498437681,4.384694699180206
799050.2795752294,4721650.498437681,4.695952531751197
799149.3621440367,4721650.498437681,5.027350662716371
799248.444712844,4721650.498437681,5.376931568129323
799347.5272816514,4721650.498437681,5.331672526148619
799446.6098504587,4721650.498437681,5.572760445211982
799545.692419266,4721650.498437681,6.2524870902920515
799644.7749880734,4721650.498437681,6.452611644851871
799743.8575568807,4721650.498437681,6.0555884894305985
799842.9401256881,4721650.498437681,5.7279274349505975
799942.0226944954,4721650.498437681,5.592265145265959
800041.1052633027,4721650.498437681,5.349992201343528
800140.1878321101,4721650.498437681,5.034688290277555
800239.2704009174,4721650.498437681,4.739248673696285
800338.3529697248,4721650.498437681,4.46265466126158
800437.4355385321,4721650.498437681,3.9174260822674594
800536.5181073394,4721650.498437681,3.809208422293176
800635.6006761468,4721650.498437681,3.575130286297422
800734.6832449541,4721650.498437681,3.2642108787021478
800833.7658137614,4721650.498437681,3.11460959814694
800932.8483825688,4721650.498437681,3.117305828626649
801031.9309513761,4721650.498437681,2.9350886634429862
801131.0135201835,4721650.498437681,2.76032910621775
801230.0960889908,4721650.498437681,2.593067547148861
801329.1786577981,4721650.498437681,2.4319315930118766
801428.2612266055,4721650.498437681,2.4339027932822748
801527.3437954128,4721650.498437681,2.207974033238874
801626.4263642202,4721650.498437681,4.008132692926963
801725.5089330275,4721650.498437681,4.4228534574480225
801824.5915018348,4721650.498437681,2.4058539560868515
801923.6740706422,4721650.498437681,2.5547312314564703
802022.7566394495,4721650.498437681,2.657478165188877
802121.8392082568,4721650.498437681,2.8153869123725075
802220.9217770642,4721650.498437681,2.9579442837400856
802320.0043458715,4721650.498437681,3.0837576978536116
802419.0869146789,4721650.498437681,3.201425244066269
802518.1694834862,4721650.498437681,3.312573665407979
802617.2520522935,4721650.498437681,3.4114179188552947
802716.3346211009,4721650.498437681,3.2762348420144995
802815.4171899082,4721650.498437681,3.299331132636804
802914.4997587156,4721650.498437681,3.509111772669799
803013.5823275229,4721650.498437681,3.7060968114881527
803112.6648963302,4721650.498437681,3.7534435912183004
803211.7474651376,4721650.498437681,3.791765120292086
803310.8300339449,4721650.498437681,3.8274757571202658
803409.9126027522,4721650.498437681,3.8569947051729736
803508.9951715596,4721650.498437681,3.8861111624059905
803608.0777403669,4721650.498437681,3.916564042460356
803707.1603091743,4721650.498437681,5.167920530088442
803806.2428779816,4721650.498437681,6.168769033580766
803905.3254467889,4721650.498437681,4.359663937629077
804004.4080155963,4721650.498437681,3.906553207393271
793303.4905844036,4721551.947713044,35.33452558735385
793402.573153211,4721551.947713044,16.757050537322602
793501.6557220183,4721551.947713044,29.574834112769317
793600.7382908256,4721551.947713044,27.092045156133757
793699.820859633,4721551.947713044,22.163336737246787
793798.9034284403,4721551.947713044,24.240444387373163
793897.9859972477,4721551.947713044,22.984990071073756
793997.068566055,4721551.947713044,22.8796753393137
794096.1511348623,4721551.947713044,23.513322812717345
794195.2337036697,4721551.947713044,20.826967164092686
794294.316272477,4721551.947713044,18.595637582564695
794393.3988412843,4721551.947713044,18.117242994730262
794492.4814100917,4721551.947713044,18.324241729084946
794591.563978899,4721551.947713044,17.933634427945126
794690.6465477064,4721551.947713044,16.020452082993327
794789.7291165137,4721551.947713044,14.024335883039313
794888.811685321,4721551.947713044,6.406984491812462
794987.8942541284,4721551.947713044,4.436358302147521
795086.9768229357,4721551.947713044,6.3537309104795865
795186.0593917432,4721551.947713044,10.448828736016049
795285.1419605504,4721551.947713044,12.290973078157192
795384.2245293577,4721551.947713044,12.438416875687716
795483.3070981652,4721551.947713044,11.22870239830653
795582.3896669724,4721551.947713044,11.753517049826067
795681.4722357797,4721551.947713044,10.367594093184499
795780.5548045872,4721551.947713044,9.77664299894101
795879.6373733944,4721551.947713044,7.782718807128909
795978.7199422019,4721551.947713044,7.914226004646843
796077.8025110092,4721551.947713044,5.363550147944209
796176.8850798164,4721551.947713044,3.2959945973630034
796275.9676486239,4721551.947713044,2.9085982223514053
796375.0502174312,4721551.947713044,2.194069765362135
796474.1327862386,4721551.947713044,2.1354062668085074
796573.2153550459,4721551.947713044,2.093385127922623
796672.2979238532,4721551.947713044,1.8857225782782736
796771.3804926606,4721551.947713044,1.855621230729012
796870.4630614679,4721551.947713044,2.012895710697797
796969.5456302752,4721551.947713044,2.0447021002220973
797068.6281990826,4721551.947713044,2.628493304167272
797167.7107678899,4721551.947713044,2.4557814610241566
797266.7933366973,4721551.947713044,1.8124995148700678
797365.8759055046,4721551.947713044,1.940564798584147
797464.9584743119,4721551.947713044,2.2097550284312923
797564.0410431193,4721551.947713044,1.9849304006187798
797663.1236119266,4721551.947713044,1.9778135989459864
797762.206180734,4721551.947713044,2.0772509304677422
797861.2887495413,4721551.947713044,2.1004894860764525
797960.3713183486,4721551.947713044,2.0897264506506033
798059.453887156,4721551.947713044,2.230767836167664
798158.5364559633,4721551.947713044,2.457039821932382
798257.6190247706,4721551.947713044,2.8890873040640894
798356.701593578,4721551.947713044,2.7403734151736385
798455.7841623853,4721551.947713044,2.8886599700139057
798554.8667311927,4721551.947713044,3.2724468413409484
798653.9493,4721551.947713044,3.4413042312395454
798753.0318688073,4721551.947713044,3.4843785125991573
798852.1144376147,4721551.947713044,3.986694342821304
798951.197006422,4721551.947713044,4.300473482868619
799050.2795752294,4721551.947713044,4.6048434984904825
799149.3621440367,4721551.947713044,4.925030692825039
