x,y,value
793303.4905844036,4721650.498437681,0.04301204391698714
793402.573153211,4721650.498437681,0.04708951588722793
793501.6557220183,4721650.498437681,0.051668246733739286
793600.7382908256,4721650.498437681,0.056186108094430545
793699.820859633,4721650.498437681,0.06047804936684403
793798.9034284403,4721650.498437681,0.06527065152933392
793897.9859972477,4721650.498437681,0.07049074131807148
793997.068566055,4721650.498437681,0.07603071642512968
794096.1511348623,4721650.498437681,0.08181257074081716
794195.2337036697,4721650.498437681,0.08661101857411699
794294.316272477,4721650.498437681,0.0928634782495227
794393.3988412843,4721650.498437681,0.10031897178518719
794492.4814100917,4721650.498437681,0.10269825906846944
794591.563978899,4721650.498437681,0.10618290715668965
794690.6465477064,4721650.498437681,0.11195888234318226
794789.7291165137,4721650.498437681,0.11782265218936606
794888.811685321,4721650.498437681,0.12345305859613427
794987.8942541284,4721650.498437681,0.12870701870734302
795086.9768229357,4721650.498437681,0.13481431054804388
795186.0593917432,4721650.498437681,0.1420964770291062
795285.1419605504,4721650.498437681,0.15166946110113935
795384.2245293577,4721650.498437681,0.16022342433985248
795483.3070981652,4721650.498437681,0.16748133296494988
795582.3896669724,4721650.498437681,0.17533599432583055
795681.4722357797,4721650.498437681,0.18303053914187517
795780.5548045872,4721650.498437681,0.19041844436585076
795879.6373733944,4721650.498437681,0.21528000981406753
795978.7199422019,4721650.498437681,0.2455569631008472
796077.8025110092,4721650.498437681,0.27792466490947043
796176.8850798164,4721650.498437681,0.3144316628523195
796275.9676486239,4721650.498437681,0.356775126876564
796375.0502174312,4721650.498437681,0.40397068597234
796474.1327862386,4721650.498437681,0.45531318211305427
796573.2153550459,4721650.498437681,0.5131613050549401
796672.2979238532,4721650.498437681,0.5750304214590117
796771.3804926606,4721650.498437681,0.6433162877337799
796870.4630614679,4721650.498437681,0.714890238516954
796969.5456302752,4721650.498437681,0.7923825341085314
797068.6281990826,4721650.498437681,0.867286505537431
797167.7107678899,4721650.498437681,0.9442847240595754
797266.7933366973,4721650.498437681,1.0256022265807276
797365.8759055046,4721650.498437681,1.0991648634917162
797464.9584743119,4721650.498437681,1.1641544132519763
797564.0410431193,4721650.498437681,1.2157662812349388
797663.1236119266,4721650.498437681,1.2523376618177822
797762.206180734,4721650.498437681,1.2738685663910336
797861.2887495413,4721650.498437681,1.2881727646811534
797960.3713183486,4721650.498437681,1.2922093179362444
798059.453887156,4721650.498437681,1.2910153509150475
798158.5364559633,4721650.498437681,1.284625825245007
798257.6190247706,4721650.498437681,1.2649929165032985
798356.701593578,4721650.498437681,1.2384250594028663
798455.7841623853,4721650.498437681,1.196733170529552
798554.8667311927,4721650.498437681,1.14367943856988
798653.9493,4721650.498437681,1.0777908299671335
798753.0318688073,4721650.498437681,1.0061496569448691
798852.1144376147,4721650.498437681,0.9319630519388238
798951.197006422,4721650.498437681,0.8597832469073777
799050.2795752294,4721650.498437681,0.7896827722381531
799149.3621440367,4721650.498437681,0.7228999565113349
799248.444712844,4721650.498437681,0.6612186921306629
799347.5272816514,4721650.498437681,0.6031556639747664
799446.6098504587,4721650.498437681,0.5480300187477575
799545.692419266,4721650.498437681,0.49868708290364827
799644.7749880734,4721650.498437681,0.475212778707442
799743.8575568807,4721650.498437681,0.521982874543779
799842.9401256881,4721650.498437681,0.5738314425370744
799942.0226944954,4721650.498437681,0.6324517200555704
800041.1052633027,4721650.498437681,0.6977591434095222
800140.1878321101,4721650.498437681,0.7705034404443639
800239.2704009174,4721650.498437681,0.853018516030174
800338.3529697248,4721650.498437681,0.9453532791695645
800437.4355385321,4721650.498437681,1.0357797947389373
800536.5181073394,4721650.498437681,1.1052519434526389
800635.6006761468,4721650.498437681,1.135735541232122
800734.6832449541,4721650.498437681,1.127661575025169
800833.7658137614,4721650.498437681,1.1042345390124313
800932.8483825688,4721650.498437681,1.0907352322371275
801031.9309513761,4721650.498437681,1.1034205302408
801131.0135201835,4721650.498437681,1.1475542767476832
801230.0960889908,4721650.498437681,1.2214175077318836
801329.1786577981,4721650.498437681,1.3179409531470905
801428.2612266055,4721650.498437681,1.4279323576216862
