X2016.11.01,X2016.12.01,X2017.01.01,X2017.02.01,X2017.03.01,X2017.04.01,X2017.05.01,X2017.06.01,X2017.07.01,X2017.08.01,X2017.09.01,X2017.10.01,X2017.11.01,X2017.12.01,X2018.01.01,pt_misura$Site
0.18122468404955677,0.09004399238468765,0.0675278619754237,0.08904267537903476,0.20460578760543427,0.3310567217987853,0.24939465135722969,0.14695151904960732,0.09973523717421988,0.1001483074256352,0.11647489666938782,0.12398115497130852,0.06544415926101146,0.03144868145176729,0.03054419970733277,RI
0.4832675240933895,0.34783106334507463,0.31570122465491296,0.33872144408524035,0.4639842949807644,0.6864779539406299,0.7662387482821942,0.7200487870723009,0.6323673643171788,0.6449774470180273,0.6732012771070004,0.5645713970065117,0.3207037650048733,0.16228468711487948,0.12598065086640417,MA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GI
0.5138982907905207,0.4647930700153523,0.43586302926014,0.4412903727649094,0.4833083586259322,0.5380978603641708,0.5127557864436856,0.472459329026086,0.5140595138072968,0.5289371880618009,0.5814645329079071,0.5124633660564175,0.4015593273299081,0.2722065482990115,0.26573901473054684,FR
0.15515541952925843,0.0914620892568068,0.07373230372156415,0.07963729446584528,0.11234311314372274,0.149180091820754,0.1318965291048025,0.12996104475739714,0.17436573799554403,0.14904734685823515,0.16489654547208316,0.1497272802637769,0.06824762277401887,0.03723376834547365,0.03232342031593101,CB
0.15748489618301392,0.15156688849131267,0.1483853848775228,0.15310524543126425,0.17177549521128335,0.20109956741333007,0.1797139835357666,0.1336400087674459,0.12152043581008912,0.13445247968037924,0.1820875628789266,0.17413119077682496,0.13973734140396118,0.1354008674621582,0.13876430988311766,PI
0.02426926578794206,0.02897235170587316,0.02995475546106115,0.03038775611233401,0.0321416018845199,0.0326160192489624,0.0252735661221789,0.01513939476632452,0.01484918362134462,0.01551361672289959,0.02417792283095322,0.02329870245673439,0.02013939541655701,0.020413909639631,0.02133473095955786,BR
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AR
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CR
0.14001360378767314,0.13516808810986972,0.13250425065818586,0.13878289963069715,0.16007768166692635,0.19560264129387703,0.2130517912538428,0.20484869260537,0.17552250309994347,0.16184593188135246,0.1703131653760609,0.1539439802107058,0.1236333392168346,0.1044388840857305,0.09800255102546591,HG
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SA
0.01369198364547536,0.01214454973800273,0.01186647671687452,0.01347603978989999,0.01932503150988229,0.02624135077754153,0.02610984331444849,0.02540464340885983,0.02267456205585335,0.02168272869496406,0.02338860910150069,0.01925847349287588,0.01232700483708442,0.00973662771756136,0.00943119691897042,PV
0.227799158065747,0.1834383882009066,0.1641145646572113,0.1773044956036103,0.2401393812436324,0.3367696755971664,0.3543436894050011,0.31716539768072277,0.285184872456086,0.2917506312712645,0.32413206650660586,0.3032254057052808,0.21057607577397272,0.14317494554397386,0.12317990588072018,LG
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CZ
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HV
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UC
0.11515309118930205,0.09983154505859186,0.08933811717563206,0.0930255769211569,0.11011788580152725,0.13111029436558852,0.1430804552855315,0.14815762013564876,0.1461007661289639,0.14943370039080395,0.1394600890300892,0.13043648372461766,0.11583704418606228,0.08871844226931348,0.07734767338375986,CA
0.05723004282256703,0.0515081661718863,0.04985981885297799,0.05015344016345931,0.05389008698640046,0.06504609408201995,0.06956511735916138,0.06666543675057682,0.06536001850057531,0.07151294637609411,0.09489218541133553,0.08326563423062548,0.04456625750035415,0.03724731412934668,0.03625527870507888,CO
0.02244430478615097,0.02139853148520747,0.02092486770847175,0.02192359936388233,0.02894406077228015,0.03776877892168262,0.03177623658240595,0.02264472729043115,0.01901633452765549,0.01932462257674977,0.02519409415088122,0.0251686407040946,0.02318565453155131,0.02102082590513591,0.02030502316317981,RO
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OB
0.17369317091428316,0.16052688925694197,0.1555599746031639,0.16173077775881842,0.18939124391629145,0.23105428463373429,0.20217287846100637,0.15146795602945182,0.1337634481680699,0.14094169399677178,0.19245214492846757,0.1880554266465016,0.128081630055721,0.08014971390366554,0.06804342787617292,PR
0.5693654485046864,0.523764542490244,0.5049500234425068,0.5202875204384327,0.5845935717225075,0.7303096160292626,0.8069085076451301,0.7395783707499504,0.6659859195351601,0.5756185747683048,0.5857946127653122,0.5338843010365963,0.4049246005713939,0.3030512250959873,0.294421786442399,CP
