25,50,75,100,200,site
3,15,35,59,410,AR
3,20,61,158,883,BR
13,58,157,292,1290,CA
0,0,1,2,8,CB
27,93,206,341,1066,CO
0,0,1,1,9,CP
0,2,5,8,31,CR
35,155,323,512,1501,CZ
1,4,10,18,72,FA
1,14,26,27,37,FR
0,2,6,10,32,GI
1,6,13,19,54,HG
3,62,165,295,1484,HV
0,1,2,27,321,LG
0,0,0,1,4,MA
14,42,79,138,598,OB
24,99,216,353,1105,PI
0,4,12,24,115,PR
16,74,178,388,1990,PV
0,0,0,1,3,RI
4,19,32,45,206,RO
26,95,168,268,933,SA
6,42,136,296,1542,UC
