X2016.11.02,X2016.12.01,X2017.01.01,X2017.02.01,X2017.03.01,X2017.04.01,X2017.05.01,X2017.06.01,X2017.07.01,X2017.08.01,X2017.09.01,X2017.10.01,X2017.11.01,X2017.12.01,X2018.01.01,pt_misura$Site
0.11946124739425126,0.05137959729100382,0.03644636422828879,0.05443189553050107,0.1460930275362591,0.23274419474047284,0.15422356405923532,0.09172635854676713,0.07226331982501717,0.07158740038095518,0.0825201577918474,0.08709152701289155,0.04970775371374086,0.02069092355668544,0.02127682040499653,RI
0.43460520505905154,0.31851255893707275,0.28914194769329493,0.29800477623939514,0.3715727766354879,0.5188911345269945,0.5887656225098504,0.5563178069061703,0.4892351455158658,0.5045326365364923,0.5373326169119941,0.4580996592839559,0.25864742199579877,0.13159283954236242,0.0976007210711638,MA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GI
0.41624520189232295,0.36712403500504376,0.3420473274257448,0.3336381130748325,0.329734781715605,0.33105186621348065,0.3376401596599155,0.3664192769262526,0.45670970413419937,0.4910380204518636,0.5231622497240702,0.42614338994026185,0.34378742376963295,0.22933979851918088,0.2213111211338805,FR
0.08650476591927665,0.05292780484472002,0.04234562317530314,0.04447704269772484,0.0617250402768453,0.08244127318972633,0.06796159914561681,0.05722222441718692,0.0591820308140346,0.05044547149113247,0.08591270446777344,0.09099386135737102,0.04300714532534281,0.02889785099597204,0.02923963254406338,CB
0.20683704747094048,0.1964788622326321,0.19117420381969877,0.1961436602804396,0.21773979928758408,0.25518520143296985,0.23692617151472303,0.18807186550564237,0.17134911219278973,0.18688101238674587,0.24694519572787815,0.22767527765697904,0.1813459383116828,0.1746114797062344,0.1771233081817627,PI
0.02080620305482731,0.02415153869362764,0.02428432120833286,0.02412043338598207,0.02493323558984801,0.02563100914622462,0.02123556026192598,0.01445503983386727,0.013680420642675351,0.01476369209067766,0.02197829512662666,0.01974868774414062,0.01750697784645612,0.01740660223849984,0.01729257439458093,BR
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AR
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CR
0.11656741301218668,0.11248746050728692,0.1107032299041748,0.11611825890011256,0.1323820842636956,0.15770741568671331,0.17090681658850776,0.16795259846581354,0.14944660133785673,0.14597778452767263,0.15981037616729735,0.13529821634292602,0.09683037598927816,0.08196129401524861,0.07869104279412163,HG
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PV
0.1951728809711545,0.14736984912739243,0.13072543781857157,0.14617110269014225,0.2043781031009763,0.29237365999887155,0.30311629661293915,0.2659821870715119,0.24253864066545353,0.2496924317160318,0.27443257320758907,0.25183722030284794,0.18178837798362552,0.12743286476578825,0.11058439903481064,LG
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CZ
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HV
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UC
0.14951773653639125,0.12432052607231953,0.10843102855885282,0.11526216217812071,0.14397323765653244,0.17945674632457978,0.2012443504434951,0.21074681840044387,0.20527935535349745,0.2097831292355314,0.19373688799269656,0.18221345860907373,0.1534368890397092,0.10493892050803975,0.08618737471864578,CA
0.07757185300191244,0.06612903541988796,0.06208960877524482,0.06236746178732978,0.0693111154768202,0.08913778199089897,0.10105663537979126,0.10168593327204388,0.0990021546681722,0.10502939489152696,0.13161259757147897,0.10962365998162164,0.05841704077190823,0.04818781614303589,0.04637204541100396,CO
0.01835984939878637,0.0179853385145014,0.01765835827047174,0.01878490366718985,0.02606818350878629,0.03336288170381026,0.02646187760613181,0.01905454695224762,0.01516642353751442,0.01465395905754782,0.01908712224526838,0.02150439945134249,0.02020378817211498,0.01939809457822279,0.01975879885933616,RO
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OB
0.19823489355486493,0.17440435914106148,0.16487472694973612,0.1724510068117186,0.20856565237045288,0.2585860573968222,0.21858065350111144,0.15400311004283818,0.1322580735350764,0.1458289623260498,0.2089147359825844,0.2001853072366049,0.11591318388317906,0.05448012279216633,0.04228432355232017,PR
0.524957807858785,0.49012045330471465,0.47792260117001006,0.4943039894104004,0.5531398084428575,0.6835659583409627,0.7458279954062568,0.6820415125952827,0.6155304988225301,0.5346717119216919,0.5384852091471354,0.5187985897064209,0.4202037201987373,0.3165491196844313,0.30740288098653157,CP
