data,data_inizio,data_fine,month_y,Season,associazione_ispra,site,NOME_ST,SEASON,MONTH,TOT_CR,TOT_NCR,t2m_min,t2m_max,t2m_mean,t2m_median,t2m_IQR,tmin2m_min,tmin2m_max,tmin2m_mean,tmin2m_median,tmin2m_IQR,tmax2m_min,tmax2m_max,tmax2m_mean,tmax2m_median,tmax2m_IQR,tp_max,tp_mean,tp_IQR,ptp_max,ptp_mean,ptp_IQR,rh_min,rh_max,rh_mean,rh_median,rh_IQR,u10m_max,u10m_mean,u10m_median,u10m_IQR,v10m_min,v10m_max,v10m_mean,v10m_median,v10m_IQR,wspeed_max,wspeed_mean,wspeed_median,wspeed_IQR,wspeed_max_min,wspeed_max_max,wspeed_max_mean,wspeed_max_median,wspeed_max_IQR,pwspeed_max,pwspeed_mean,pwspeed_median,pwspeed_IQR,wdir_min,wdir_max,wdir_mean,wdir_median,wdir_IQR,sp_min,sp_max,sp_mean,sp_median,sp_IQR,nirradiance_min,nirradiance_max,nirradiance_mean,nirradiance_median,nirradiance_IQR,pbl00_max,pbl00_mean,pbl00_IQR,pbl12_min,pbl12_max,pbl12_mean,pbl12_median,pbl12_IQR,pblmin_max,pblmin_mean,pblmin_IQR,pblmax_min,pblmax_max,pblmax_mean,pblmax_median,pblmax_IQR,s6_sup_200,s8_sup_200
2016-11-01,2016-11-19,2016-12-12,December_16,Winter,nov-16,RI,RIZZI,winter,December,5.530591330200001e-7,0.8513916536,-0.6201297734022269,-0.48629603120375525,-0.5643446319794584,-0.6432475727536574,1.476584661676758,-0.5890218033765316,-0.3657053340187862,-0.5080246727777528,-0.5821111479377734,0.08449666956819099,-0.8088183412909866,-0.5416252317617603,-0.5588555417434264,-0.5780621941972205,-0.7911722024843036,-0.4341021135742183,-0.7174939996087422,-0.7886935644409871,-0.4341021135742183,-0.7006003994393618,-0.8295199127793931,0.7759534204017626,0.7122735979299702,0.8370745181521569,0.9271067912323656,-2.1435622699603765,-1.8758027824775816,-1.3165545730897172,-1.1616756621687137,-1.2132741171972563,0.04216854114683747,-1.0441318354636282,-0.8944068088477197,-0.983916023709433,-1.40251752592901,-0.5786928724008711,-1.1694488706297443,-0.8116648626343644,-2.332342133028446,-1.9363346441773428,-0.4128668304374208,-1.9332682261204244,-1.7814068571279456,-0.888452766206609,-0.5786928724008711,-1.111507662053787,-0.8016923273728491,-2.1294351027524354,2.4579432969147357,-1.9331875696502432,-1.0680942289970206,-1.2481265722249295,-1.343036069422868,1.2457251369765283,1.3216470531857698,1.5172756207435016,0.6579721110493896,0.5638476934345859,-0.7513568912913661,-1.224947058776207,-0.9994953329336508,-1.0151350231951786,-1.398789811653336,-1.108161913481567,-1.49327796699509,-1.1635905772405744,-0.623134448434994,-1.36457913325674,-1.168962235596994,-1.0440887397933118,-1.1950006605652663,-0.6141729837509975,-1.3280963025693309,-1.5249879146280123,-0.9143046347276784,-1.5077095979954285,-1.1556313356394157,-1.0495198682981468,-1.4548965854885878,0.09537906636294242,-0.3212889110125916
2016-11-01,2016-11-19,2016-12-12,December_16,Winter,nov-16,MA,MARATTA,winter,December,3.5272980402e-7,0.8779095268999999,-0.6201297734022269,-0.48629603120375525,-0.5643446319794584,-0.6432475727536574,1.476584661676758,-0.5890218033765316,-0.3657053340187862,-0.5080246727777528,-0.5821111479377734,0.08449666956819099,-0.8088183412909866,-0.5416252317617603,-0.5588555417434264,-0.5780621941972205,-0.7911722024843036,-0.4341021135742183,-0.7174939996087422,-0.7886935644409871,-0.4341021135742183,-0.7006003994393618,-0.8295199127793931,0.7759534204017626,0.7122735979299702,0.8370745181521569,0.9271067912323656,-2.1435622699603765,-1.8758027824775816,-1.3165545730897172,-1.1616756621687137,-1.2132741171972563,0.04216854114683747,-1.0441318354636282,-0.8944068088477197,-0.983916023709433,-1.40251752592901,-0.5786928724008711,-1.1694488706297443,-0.8116648626343644,-2.332342133028446,-1.9363346441773428,-0.4128668304374208,-1.9332682261204244,-1.7814068571279456,-0.888452766206609,-0.5786928724008711,-1.111507662053787,-0.8016923273728491,-2.1294351027524354,2.4579432969147357,-1.9331875696502432,-1.0680942289970206,-1.2481265722249295,-1.343036069422868,1.2457251369765283,1.3216470531857698,1.5172756207435016,0.6579721110493896,0.5638476934345859,-0.7513568912913661,-1.224947058776207,-0.9994953329336508,-1.0151350231951786,-1.398789811653336,-1.108161913481567,-1.49327796699509,-1.1635905772405744,-0.623134448434994,-1.36457913325674,-1.168962235596994,-1.0440887397933118,-1.1950006605652663,-0.6141729837509975,-1.3280963025693309,-1.5249879146280123,-0.9143046347276784,-1.5077095979954285,-1.1556313356394157,-1.0495198682981468,-1.4548965854885878,-0.2696378802152488,-0.9505242037809508
2016-11-01,2016-11-19,2016-12-12,December_16,Winter,nov-16,FA,FALEGNAMERIA,winter,December,3.1144033489999996e-7,0.854500988801,-0.6201297734022269,-0.48629603120375525,-0.5643446319794584,-0.6432475727536574,1.476584661676758,-0.5890218033765316,-0.3657053340187862,-0.5080246727777528,-0.5821111479377734,0.08449666956819099,-0.8088183412909866,-0.5416252317617603,-0.5588555417434264,-0.5780621941972205,-0.7911722024843036,-0.4341021135742183,-0.7174939996087422,-0.7886935644409871,-0.4341021135742183,-0.7006003994393618,-0.8295199127793931,0.7759534204017626,0.7122735979299702,0.8370745181521569,0.9271067912323656,-2.1435622699603765,-1.8758027824775816,-1.3165545730897172,-1.1616756621687137,-1.2132741171972563,0.04216854114683747,-1.0441318354636282,-0.8944068088477197,-0.983916023709433,-1.40251752592901,-0.5786928724008711,-1.1694488706297443,-0.8116648626343644,-2.332342133028446,-1.9363346441773428,-0.4128668304374208,-1.9332682261204244,-1.7814068571279456,-0.888452766206609,-0.5786928724008711,-1.111507662053787,-0.8016923273728491,-2.1294351027524354,2.4579432969147357,-1.9331875696502432,-1.0680942289970206,-1.2481265722249295,-1.343036069422868,1.2457251369765283,1.3216470531857698,1.5172756207435016,0.6579721110493896,0.5638476934345859,-0.7513568912913661,-1.224947058776207,-0.9994953329336508,-1.0151350231951786,-1.398789811653336,-1.108161913481567,-1.49327796699509,-1.1635905772405744,-0.623134448434994,-1.36457913325674,-1.168962235596994,-1.0440887397933118,-1.1950006605652663,-0.6141729837509975,-1.3280963025693309,-1.5249879146280123,-0.9143046347276784,-1.5077095979954285,-1.1556313356394157,-1.0495198682981468,-1.4548965854885878,2.1203318052821523,-0.7846032319853339
2016-11-01,2016-11-19,2016-12-12,December_16,Winter,nov-16,GI,GIORGETTI,winter,December,3.9463401069999996e-7,1.150670441,-0.6201297734022269,-0.48629603120375525,-0.5643446319794584,-0.6432475727536574,1.476584661676758,-0.5890218033765316,-0.3657053340187862,-0.5080246727777528,-0.5821111479377734,0.08449666956819099,-0.8088183412909866,-0.5416252317617603,-0.5588555417434264,-0.5780621941972205,-0.7911722024843036,-0.4341021135742183,-0.7174939996087422,-0.7886935644409871,-0.4341021135742183,-0.7006003994393618,-0.8295199127793931,0.7759534204017626,0.7122735979299702,0.8370745181521569,0.9271067912323656,-2.1435622699603765,-1.8758027824775816,-1.3165545730897172,-1.1616756621687137,-1.2132741171972563,0.04216854114683747,-1.0441318354636282,-0.8944068088477197,-0.983916023709433,-1.40251752592901,-0.5786928724008711,-1.1694488706297443,-0.8116648626343644,-2.332342133028446,-1.9363346441773428,-0.4128668304374208,-1.9332682261204244,-1.7814068571279456,-0.888452766206609,-0.5786928724008711,-1.111507662053787,-0.8016923273728491,-2.1294351027524354,2.4579432969147357,-1.9331875696502432,-1.0680942289970206,-1.2481265722249295,-1.343036069422868,1.2457251369765283,1.3216470531857698,1.5172756207435016,0.6579721110493896,0.5638476934345859,-0.7513568912913661,-1.224947058776207,-0.9994953329336508,-1.0151350231951786,-1.398789811653336,-1.108161913481567,-1.49327796699509,-1.1635905772405744,-0.623134448434994,-1.36457913325674,-1.168962235596994,-1.0440887397933118,-1.1950006605652663,-0.6141729837509975,-1.3280963025693309,-1.5249879146280123,-0.9143046347276784,-1.5077095979954285,-1.1556313356394157,-1.0495198682981468,-1.4548965854885878,1.4638362216770964,-0.3505207671300362
2016-11-01,2016-11-19,2016-12-12,December_16,Winter,nov-16,FR,FRANCESCA,winter,December,4.6177496148e-7,0.770332612641,-0.6201297734022269,-0.48629603120375525,-0.5643446319794584,-0.6432475727536574,1.476584661676758,-0.5890218033765316,-0.3657053340187862,-0.5080246727777528,-0.5821111479377734,0.08449666956819099,-0.8088183412909866,-0.5416252317617603,-0.5588555417434264,-0.5780621941972205,-0.7911722024843036,-0.4341021135742183,-0.7174939996087422,-0.7886935644409871,-0.4341021135742183,-0.7006003994393618,-0.8295199127793931,0.7759534204017626,0.7122735979299702,0.8370745181521569,0.9271067912323656,-2.1435622699603765,-1.8758027824775816,-1.3165545730897172,-1.1616756621687137,-1.2132741171972563,0.04216854114683747,-1.0441318354636282,-0.8944068088477197,-0.983916023709433,-1.40251752592901,-0.5786928724008711,-1.1694488706297443,-0.8116648626343644,-2.332342133028446,-1.9363346441773428,-0.4128668304374208,-1.9332682261204244,-1.7814068571279456,-0.888452766206609,-0.5786928724008711,-1.111507662053787,-0.8016923273728491,-2.1294351027524354,2.4579432969147357,-1.9331875696502432,-1.0680942289970206,-1.2481265722249295,-1.343036069422868,1.2457251369765283,1.3216470531857698,1.5172756207435016,0.6579721110493896,0.5638476934345859,-0.7513568912913661,-1.224947058776207,-0.9994953329336508,-1.0151350231951786,-1.398789811653336,-1.108161913481567,-1.49327796699509,-1.1635905772405744,-0.623134448434994,-1.36457913325674,-1.168962235596994,-1.0440887397933118,-1.1950006605652663,-0.6141729837509975,-1.3280963025693309,-1.5249879146280123,-0.9143046347276784,-1.5077095979954285,-1.1556313356394157,-1.0495198682981468,-1.4548965854885878,-0.32416207279416887,-1.1356836987653085
2016-11-01,2016-11-19,2016-12-12,December_16,Winter,nov-16,CB,CASA BATIK,winter,December,5.1690500218e-7,0.83402983038,-0.6201297734022269,-0.48629603120375525,-0.5643446319794584,-0.6432475727536574,1.476584661676758,-0.5890218033765316,-0.3657053340187862,-0.5080246727777528,-0.5821111479377734,0.08449666956819099,-0.8088183412909866,-0.5416252317617603,-0.5588555417434264,-0.5780621941972205,-0.7911722024843036,-0.4341021135742183,-0.7174939996087422,-0.7886935644409871,-0.4341021135742183,-0.7006003994393618,-0.8295199127793931,0.7759534204017626,0.7122735979299702,0.8370745181521569,0.9271067912323656,-2.1435622699603765,-1.8758027824775816,-1.3165545730897172,-1.1616756621687137,-1.2132741171972563,0.04216854114683747,-1.0441318354636282,-0.8944068088477197,-0.983916023709433,-1.40251752592901,-0.5786928724008711,-1.1694488706297443,-0.8116648626343644,-2.332342133028446,-1.9363346441773428,-0.4128668304374208,-1.9332682261204244,-1.7814068571279456,-0.888452766206609,-0.5786928724008711,-1.111507662053787,-0.8016923273728491,-2.1294351027524354,2.4579432969147357,-1.9331875696502432,-1.0680942289970206,-1.2481265722249295,-1.343036069422868,1.2457251369765283,1.3216470531857698,1.5172756207435016,0.6579721110493896,0.5638476934345859,-0.7513568912913661,-1.224947058776207,-0.9994953329336508,-1.0151350231951786,-1.398789811653336,-1.108161913481567,-1.49327796699509,-1.1635905772405744,-0.623134448434994,-1.36457913325674,-1.168962235596994,-1.0440887397933118,-1.1950006605652663,-0.6141729837509975,-1.3280963025693309,-1.5249879146280123,-0.9143046347276784,-1.5077095979954285,-1.1556313356394157,-1.0495198682981468,-1.4548965854885878,0.6486188853893697,-0.3882856633706782
2016-11-01,2016-11-19,2016-12-12,December_16,Winter,nov-16,PI,PIA,winter,December,4.4887805454000004e-7,0.7962725732,-0.6201297734022269,-0.48629603120375525,-0.5643446319794584,-0.6432475727536574,1.476584661676758,-0.5890218033765316,-0.3657053340187862,-0.5080246727777528,-0.5821111479377734,0.08449666956819099,-0.8088183412909866,-0.5416252317617603,-0.5588555417434264,-0.5780621941972205,-0.7911722024843036,-0.4341021135742183,-0.7174939996087422,-0.7886935644409871,-0.4341021135742183,-0.7006003994393618,-0.8295199127793931,0.7759534204017626,0.7122735979299702,0.8370745181521569,0.9271067912323656,-2.1435622699603765,-1.8758027824775816,-1.3165545730897172,-1.1616756621687137,-1.2132741171972563,0.04216854114683747,-1.0441318354636282,-0.8944068088477197,-0.983916023709433,-1.40251752592901,-0.5786928724008711,-1.1694488706297443,-0.8116648626343644,-2.332342133028446,-1.9363346441773428,-0.4128668304374208,-1.9332682261204244,-1.7814068571279456,-0.888452766206609,-0.5786928724008711,-1.111507662053787,-0.8016923273728491,-2.1294351027524354,2.4579432969147357,-1.9331875696502432,-1.0680942289970206,-1.2481265722249295,-1.343036069422868,1.2457251369765283,1.3216470531857698,1.5172756207435016,0.6579721110493896,0.5638476934345859,-0.7513568912913661,-1.224947058776207,-0.9994953329336508,-1.0151350231951786,-1.398789811653336,-1.108161913481567,-1.49327796699509,-1.1635905772405744,-0.623134448434994,-1.36457913325674,-1.168962235596994,-1.0440887397933118,-1.1950006605652663,-0.6141729837509975,-1.3280963025693309,-1.5249879146280123,-0.9143046347276784,-1.5077095979954285,-1.1556313356394157,-1.0495198682981468,-1.4548965854885878,-1.006358957016587,-0.5086974422893609
2016-11-01,2016-11-19,2016-12-12,December_16,Winter,nov-16,BR,BORGO RIVO,winter,December,4.95538021374e-7,0.6726652178720001,-0.6201297734022269,-0.48629603120375525,-0.5643446319794584,-0.6432475727536574,1.476584661676758,-0.5890218033765316,-0.3657053340187862,-0.5080246727777528,-0.5821111479377734,0.08449666956819099,-0.8088183412909866,-0.5416252317617603,-0.5588555417434264,-0.5780621941972205,-0.7911722024843036,-0.4341021135742183,-0.7174939996087422,-0.7886935644409871,-0.4341021135742183,-0.7006003994393618,-0.8295199127793931,0.7759534204017626,0.7122735979299702,0.8370745181521569,0.9271067912323656,-2.1435622699603765,-1.8758027824775816,-1.3165545730897172,-1.1616756621687137,-1.2132741171972563,0.04216854114683747,-1.0441318354636282,-0.8944068088477197,-0.983916023709433,-1.40251752592901,-0.5786928724008711,-1.1694488706297443,-0.8116648626343644,-2.332342133028446,-1.9363346441773428,-0.4128668304374208,-1.9332682261204244,-1.7814068571279456,-0.888452766206609,-0.5786928724008711,-1.111507662053787,-0.8016923273728491,-2.1294351027524354,2.4579432969147357,-1.9331875696502432,-1.0680942289970206,-1.2481265722249295,-1.343036069422868,1.2457251369765283,1.3216470531857698,1.5172756207435016,0.6579721110493896,0.5638476934345859,-0.7513568912913661,-1.224947058776207,-0.9994953329336508,-1.0151350231951786,-1.398789811653336,-1.108161913481567,-1.49327796699509,-1.1635905772405744,-0.623134448434994,-1.36457913325674,-1.168962235596994,-1.0440887397933118,-1.1950006605652663,-0.6141729837509975,-1.3280963025693309,-1.5249879146280123,-0.9143046347276784,-1.5077095979954285,-1.1556313356394157,-1.0495198682981468,-1.4548965854885878,-0.5334247666551432,-0.1819152232592899
2016-11-01,2016-11-19,2016-12-12,December_16,Winter,nov-16,AR,ARPA,winter,December,8.0321670616e-7,0.96503574016,-0.6201297734022269,-0.48629603120375525,-0.5643446319794584,-0.6432475727536574,1.476584661676758,-0.5890218033765316,-0.3657053340187862,-0.5080246727777528,-0.5821111479377734,0.08449666956819099,-0.8088183412909866,-0.5416252317617603,-0.5588555417434264,-0.5780621941972205,-0.7911722024843036,-0.4341021135742183,-0.7174939996087422,-0.7886935644409871,-0.4341021135742183,-0.7006003994393618,-0.8295199127793931,0.7759534204017626,0.7122735979299702,0.8370745181521569,0.9271067912323656,-2.1435622699603765,-1.8758027824775816,-1.3165545730897172,-1.1616756621687137,-1.2132741171972563,0.04216854114683747,-1.0441318354636282,-0.8944068088477197,-0.983916023709433,-1.40251752592901,-0.5786928724008711,-1.1694488706297443,-0.8116648626343644,-2.332342133028446,-1.9363346441773428,-0.4128668304374208,-1.9332682261204244,-1.7814068571279456,-0.888452766206609,-0.5786928724008711,-1.111507662053787,-0.8016923273728491,-2.1294351027524354,2.4579432969147357,-1.9331875696502432,-1.0680942289970206,-1.2481265722249295,-1.343036069422868,1.2457251369765283,1.3216470531857698,1.5172756207435016,0.6579721110493896,0.5638476934345859,-0.7513568912913661,-1.224947058776207,-0.9994953329336508,-1.0151350231951786,-1.398789811653336,-1.108161913481567,-1.49327796699509,-1.1635905772405744,-0.623134448434994,-1.36457913325674,-1.168962235596994,-1.0440887397933118,-1.1950006605652663,-0.6141729837509975,-1.3280963025693309,-1.5249879146280123,-0.9143046347276784,-1.5077095979954285,-1.1556313356394157,-1.0495198682981468,-1.4548965854885878,-0.3031469661917411,1.5362353015299657
2016-11-01,2016-11-19,2016-12-12,December_16,Winter,nov-16,CR,CROSSFIT,winter,December,3.696190096e-7,1.14077576198,-0.6201297734022269,-0.48629603120375525,-0.5643446319794584,-0.6432475727536574,1.476584661676758,-0.5890218033765316,-0.3657053340187862,-0.5080246727777528,-0.5821111479377734,0.08449666956819099,-0.8088183412909866,-0.5416252317617603,-0.5588555417434264,-0.5780621941972205,-0.7911722024843036,-0.4341021135742183,-0.7174939996087422,-0.7886935644409871,-0.4341021135742183,-0.7006003994393618,-0.8295199127793931,0.7759534204017626,0.7122735979299702,0.8370745181521569,0.9271067912323656,-2.1435622699603765,-1.8758027824775816,-1.3165545730897172,-1.1616756621687137,-1.2132741171972563,0.04216854114683747,-1.0441318354636282,-0.8944068088477197,-0.983916023709433,-1.40251752592901,-0.5786928724008711,-1.1694488706297443,-0.8116648626343644,-2.332342133028446,-1.9363346441773428,-0.4128668304374208,-1.9332682261204244,-1.7814068571279456,-0.888452766206609,-0.5786928724008711,-1.111507662053787,-0.8016923273728491,-2.1294351027524354,2.4579432969147357,-1.9331875696502432,-1.0680942289970206,-1.2481265722249295,-1.343036069422868,1.2457251369765283,1.3216470531857698,1.5172756207435016,0.6579721110493896,0.5638476934345859,-0.7513568912913661,-1.224947058776207,-0.9994953329336508,-1.0151350231951786,-1.398789811653336,-1.108161913481567,-1.49327796699509,-1.1635905772405744,-0.623134448434994,-1.36457913325674,-1.168962235596994,-1.0440887397933118,-1.1950006605652663,-0.6141729837509975,-1.3280963025693309,-1.5249879146280123,-0.9143046347276784,-1.5077095979954285,-1.1556313356394157,-1.0495198682981468,-1.4548965854885878,1.848334333788908,-0.4992834911119252
