x,y,value
793303.4905844036,4721650.498437681,3.0562678331719373
793402.573153211,4721650.498437681,2.4194604321660638
793501.6557220183,4721650.498437681,2.347462992973315
793600.7382908256,4721650.498437681,2.5736667085514515
793699.820859633,4721650.498437681,2.732031250439916
793798.9034284403,4721650.498437681,2.622574430436304
793897.9859972477,4721650.498437681,3.0658254852842663
793997.068566055,4721650.498437681,3.4221063629698993
794096.1511348623,4721650.498437681,3.71128831918074
794195.2337036697,4721650.498437681,3.4973964496017556
794294.316272477,4721650.498437681,2.9565460209865577
794393.3988412843,4721650.498437681,3.1589183285943863
794492.4814100917,4721650.498437681,3.523137119410909
794591.563978899,4721650.498437681,4.653148316028894
794690.6465477064,4721650.498437681,4.707270355594
794789.7291165137,4721650.498437681,3.5693843847735347
794888.811685321,4721650.498437681,3.0175052129756774
794987.8942541284,4721650.498437681,3.211671011453109
795086.9768229357,4721650.498437681,3.3279249933504977
795186.0593917432,4721650.498437681,4.126231493475329
795285.1419605504,4721650.498437681,4.21907198283979
795384.2245293577,4721650.498437681,4.129272266593084
795483.3070981652,4721650.498437681,4.789160094048716
795582.3896669724,4721650.498437681,5.710422676068317
795681.4722357797,4721650.498437681,6.316651607824703
795780.5548045872,4721650.498437681,5.135907337950038
795879.6373733944,4721650.498437681,5.39321289542648
795978.7199422019,4721650.498437681,5.97028401687222
796077.8025110092,4721650.498437681,6.1765564450818795
796176.8850798164,4721650.498437681,5.516320107313105
796275.9676486239,4721650.498437681,4.303244345138662
796375.0502174312,4721650.498437681,3.364537994271762
796474.1327862386,4721650.498437681,2.598738663442469
796573.2153550459,4721650.498437681,1.9259342466991844
796672.2979238532,4721650.498437681,1.3344642930987245
796771.3804926606,4721650.498437681,1.093187475148219
796870.4630614679,4721650.498437681,0.9959192697444026
796969.5456302752,4721650.498437681,1.0423984084042983
797068.6281990826,4721650.498437681,1.0218125981852337
797167.7107678899,4721650.498437681,0.9740120021493086
797266.7933366973,4721650.498437681,0.7524974646572746
797365.8759055046,4721650.498437681,0.5900491716270747
797464.9584743119,4721650.498437681,0.5307907564222981
797564.0410431193,4721650.498437681,0.5002299423738861
797663.1236119266,4721650.498437681,0.4586907873024402
797762.206180734,4721650.498437681,0.45983530746192136
797861.2887495413,4721650.498437681,0.5045470419189684
797960.3713183486,4721650.498437681,0.6033900123397429
798059.453887156,4721650.498437681,0.7807777428162217
798158.5364559633,4721650.498437681,0.9966945450815836
798257.6190247706,4721650.498437681,1.225412605437687
798356.701593578,4721650.498437681,1.4710678824128154
798455.7841623853,4721650.498437681,1.862560172901072
798554.8667311927,4721650.498437681,2.5507086668384873
798653.9493,4721650.498437681,2.9324605230243592
798753.0318688073,4721650.498437681,3.0854626997159387
798852.1144376147,4721650.498437681,3.6258708737335548
798951.197006422,4721650.498437681,4.442456946480212
799050.2795752294,4721650.498437681,5.674038680457952
799149.3621440367,4721650.498437681,6.240496019487803
799248.444712844,4721650.498437681,5.7825836584546835
799347.5272816514,4721650.498437681,5.513687238579576
799446.6098504587,4721650.498437681,5.4233663845130415
799545.692419266,4721650.498437681,5.694467026634923
799644.7749880734,4721650.498437681,6.5401107801129
799743.8575568807,4721650.498437681,6.829953835151614
799842.9401256881,4721650.498437681,7.19020071424891
799942.0226944954,4721650.498437681,7.759300561101234
800041.1052633027,4721650.498437681,8.761328298928236
800140.1878321101,4721650.498437681,9.937867081203127
800239.2704009174,4721650.498437681,9.897513565505703
800338.3529697248,4721650.498437681,8.793316263836996
800437.4355385321,4721650.498437681,8.625781944836564
800536.5181073394,4721650.498437681,8.600541589072726
800635.6006761468,4721650.498437681,9.363851173384784
800734.6832449541,4721650.498437681,10.097664371971828
800833.7658137614,4721650.498437681,10.250958062562592
800932.8483825688,4721650.498437681,10.558584598410903
801031.9309513761,4721650.498437681,11.450228131952391
801131.0135201835,4721650.498437681,11.20310242732297
801230.0960889908,4721650.498437681,10.22314213488862
801329.1786577981,4721650.498437681,9.757289731507955
801428.2612266055,4721650.498437681,7.829147993941174
801527.3437954128,4721650.498437681,5.9995547345838345
801626.4263642202,4721650.498437681,5.231473783005136
801725.5089330275,4721650.498437681,6.915512303821739
801824.5915018348,4721650.498437681,6.498433492013291
801923.6740706422,4721650.498437681,7.132314926072788
802022.7566394495,4721650.498437681,9.367400543385282
802121.8392082568,4721650.498437681,9.9447396545719
802220.9217770642,4721650.498437681,8.764946955607357
802320.0043458715,4721650.498437681,6.596401774471115
802419.0869146789,4721650.498437681,4.695476750839981
802518.1694834862,4721650.498437681,3.2453138992846142
802617.2520522935,4721650.498437681,2.427686608291838
802716.3346211009,4721650.498437681,2.4013676374384048
802815.4171899082,4721650.498437681,2.7940720534326875
802914.4997587156,4721650.498437681,3.4052315424178787
803013.5823275229,4721650.498437681,4.3556966066984515
803112.6648963302,4721650.498437681,5.564391046186163
803211.7474651376,4721650.498437681,6.396436181859285
803310.8300339449,4721650.498437681,7.130574043207908
803409.9126027522,4721650.498437681,7.719396127115393
803508.9951715596,4721650.498437681,8.044246418344965
803608.0777403669,4721650.498437681,7.18284141928071
803707.1603091743,4721650.498437681,6.340165567241307
803806.2428779816,4721650.498437681,4.587531000266104
803905.3254467889,4721650.498437681,3.623750236674694
804004.4080155963,4721650.498437681,4.047767354595468
793303.4905844036,4721551.947713044,4.288852556463368
793402.573153211,4721551.947713044,3.567594095021017
793501.6557220183,4721551.947713044,2.7462357098181207
793600.7382908256,4721551.947713044,3.098799494004577
793699.820859633,4721551.947713044,3.2990373325237212
793798.9034284403,4721551.947713044,3.0845865094318983
793897.9859972477,4721551.947713044,3.3897832441537568
793997.068566055,4721551.947713044,3.8785449140861217
794096.1511348623,4721551.947713044,3.794009096810679
794195.2337036697,4721551.947713044,3.6248207812775117
794294.316272477,4721551.947713044,3.74259397895842
794393.3988412843,4721551.947713044,4.067824255286514
794492.4814100917,4721551.947713044,4.636031894857453
794591.563978899,4721551.947713044,4.090341697149878
794690.6465477064,4721551.947713044,3.8990339081180996
794789.7291165137,4721551.947713044,3.3063254475573656
794888.811685321,4721551.947713044,2.844124203080118
